0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.014699981625000002,0.029399963250000005,0.014699981625000002,0.003675018375,0.00735003675,0.003675018375,0.0,0.0,0.0
0.0,0.16659979175000003,0.16659979175000003,0.0,0.04165020825,0.04165020825,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0007875039374999998,0.0015750078749999996,0.0007875039374999998,0.006299992124999999,0.012599984249999998,0.006299992124999999,0.0007875039374999998,0.0015750078749999996,0.0007875039374999998
0.0,0.008925044625,0.008925044625,0.0,0.07139991075,0.07139991075,0.0,0.008925044625,0.008925044625
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.006299992125,0.01259998425,0.006299992125,0.0015750078749999998,0.0031500157499999995,0.0015750078749999998,0.0,0.0,0.0
0.0,0.07139991075,0.07139991075,0.0,0.01785008925,0.01785008925,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0003375016874999999,0.0006750033749999998,0.0003375016874999999,0.0026999966249999993,0.005399993249999999,0.0026999966249999993,0.0003375016874999999,0.0006750033749999998,0.0003375016874999999
0.0,0.003825019124999999,0.003825019124999999,0.0,0.030599961749999995,0.030599961749999995,0.0,0.003825019124999999,0.003825019124999999
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
