0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.063,0.063,0.063,0.063,0.063,0.063
0.0135,0.0135,0.0135,0.0135,0.0135,0.0135
0.0,0.0,0.0,0.0,0.0,0.0
0.1785,0.1785,0.1785,0.1785,0.1785,0.1785
0.03825,0.03825,0.03825,0.03825,0.03825,0.03825
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.1785,0.1785,0.1785,0.1785,0.1785,0.1785
0.03825,0.03825,0.03825,0.03825,0.03825,0.03825
0.0,0.0,0.0,0.0,0.0,0.0
0.50575,0.50575,0.50575,0.50575,0.50575,0.50575
0.10837499999999999,0.10837499999999999,0.10837499999999999,0.10837499999999999,0.10837499999999999,0.10837499999999999
0.0,0.0,0.0,0.0,0.0,0.0
