0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.6874999999999987e-5,0.0003037499999999999,1.6874999999999987e-5,0.00013499999999999995,0.0024299999999999994,0.00013499999999999995,1.6874999999999987e-5,0.0003037499999999999,1.6874999999999987e-5
0.0,0.0,0.0,0.00019124999999999988,0.0034424999999999985,0.00019124999999999988,0.0007649999999999997,0.01377,0.0007649999999999997
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.00019124999999999988,0.0017212499999999993,0.0,0.0015299999999999995,0.01377,0.0,0.00019124999999999988,0.0017212499999999993
0.0,0.0,0.0,0.0,0.0021674999999999984,0.019507499999999994,0.0,0.008669999999999997,0.07803
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.562499999999994e-5,0.0017212499999999993,9.562499999999994e-5,0.0007649999999999997,0.01377,0.0007649999999999997,9.562499999999994e-5,0.0017212499999999993,9.562499999999994e-5
0.0,0.0,0.0,0.0010837499999999992,0.019507499999999994,0.0010837499999999992,0.004334999999999999,0.07803,0.004334999999999999
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0010837499999999992,0.009753749999999997,0.0,0.008669999999999997,0.07803,0.0,0.0010837499999999992,0.009753749999999997
0.0,0.0,0.0,0.0,0.012282499999999995,0.11054249999999999,0.0,0.04912999999999999,0.44217000000000006
