0.343,0.147,0.0,0.147,0.06299999999999999,0.0,0.0,0.0,0.0,0.147,0.06299999999999999,0.0,0.06299999999999999,0.026999999999999993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0735,0.2695,0.147,0.03149999999999999,0.11549999999999999,0.06299999999999999,0.0,0.0,0.0,0.03149999999999999,0.11549999999999999,0.06299999999999999,0.013499999999999996,0.04949999999999999,0.026999999999999993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0735,0.41650000000000004,0.0,0.03149999999999999,0.17850000000000002,0.0,0.0,0.0,0.0,0.03149999999999999,0.17850000000000002,0.0,0.013499999999999996,0.07649999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0735,0.03149999999999999,0.0,0.2695,0.11549999999999999,0.0,0.147,0.06299999999999999,0.0,0.03149999999999999,0.013499999999999996,0.0,0.11549999999999999,0.04949999999999999,0.0,0.06299999999999999,0.026999999999999993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.01575,0.05775000000000001,0.0315,0.05775000000000001,0.21175000000000005,0.11550000000000002,0.0315,0.11550000000000002,0.063,0.00675,0.02475,0.0135,0.02475,0.09075000000000001,0.0495,0.0135,0.0495,0.027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.015749999999999997,0.08925000000000001,0.0,0.057749999999999996,0.32725000000000004,0.0,0.03149999999999999,0.17850000000000002,0.0,0.006749999999999998,0.03824999999999999,0.0,0.024749999999999994,0.14024999999999999,0.0,0.013499999999999996,0.07649999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.07350000000000001,0.0315,0.0,0.4165000000000001,0.17850000000000002,0.0,0.0,0.0,0.0,0.0315,0.0135,0.0,0.17850000000000002,0.0765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.015749999999999997,0.057749999999999996,0.03149999999999999,0.08925,0.32725000000000004,0.1785,0.0,0.0,0.0,0.006749999999999998,0.024749999999999994,0.013499999999999996,0.03824999999999999,0.14024999999999999,0.07649999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.015749999999999997,0.08925000000000001,0.0,0.08925,0.50575,0.0,0.0,0.0,0.0,0.006749999999999998,0.03824999999999999,0.0,0.03824999999999999,0.21674999999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.07350000000000001,0.0315,0.0,0.0315,0.0135,0.0,0.0,0.0,0.0,0.2695000000000001,0.11550000000000002,0.0,0.11550000000000002,0.0495,0.0,0.0,0.0,0.0,0.14700000000000002,0.063,0.0,0.063,0.027,0.0,0.0,0.0,0.0
0.015749999999999997,0.057749999999999996,0.03149999999999999,0.006749999999999998,0.024749999999999994,0.013499999999999996,0.0,0.0,0.0,0.057749999999999996,0.21175,0.11549999999999999,0.024749999999999994,0.09075,0.04949999999999999,0.0,0.0,0.0,0.03149999999999999,0.11549999999999999,0.06299999999999999,0.013499999999999996,0.04949999999999999,0.026999999999999993,0.0,0.0,0.0
0.0,0.015749999999999997,0.08925000000000001,0.0,0.006749999999999998,0.03824999999999999,0.0,0.0,0.0,0.0,0.057749999999999996,0.32725000000000004,0.0,0.024749999999999994,0.14024999999999999,0.0,0.0,0.0,0.0,0.03149999999999999,0.17850000000000002,0.0,0.013499999999999996,0.07649999999999998,0.0,0.0,0.0
0.01575,0.00675,0.0,0.05775000000000001,0.02475,0.0,0.0315,0.0135,0.0,0.05775000000000001,0.02475,0.0,0.21175000000000005,0.09075000000000001,0.0,0.11550000000000002,0.0495,0.0,0.0315,0.0135,0.0,0.11550000000000002,0.0495,0.0,0.063,0.027,0.0
0.003375,0.012375,0.00675,0.012375,0.045375000000000006,0.02475,0.00675,0.02475,0.0135,0.012375,0.045375000000000006,0.02475,0.045375000000000006,0.16637500000000005,0.09075000000000001,0.02475,0.09075000000000001,0.0495,0.00675,0.02475,0.0135,0.02475,0.09075000000000001,0.0495,0.0135,0.0495,0.027
0.0,0.003374999999999999,0.019124999999999996,0.0,0.012374999999999997,0.07012499999999999,0.0,0.006749999999999998,0.03824999999999999,0.0,0.012374999999999997,0.07012499999999999,0.0,0.045375,0.257125,0.0,0.024749999999999994,0.14024999999999999,0.0,0.006749999999999998,0.03824999999999999,0.0,0.024749999999999994,0.14024999999999999,0.0,0.013499999999999996,0.07649999999999998
0.0,0.0,0.0,0.015749999999999997,0.006749999999999998,0.0,0.08925,0.03824999999999999,0.0,0.0,0.0,0.0,0.057749999999999996,0.024749999999999994,0.0,0.32725000000000004,0.14024999999999999,0.0,0.0,0.0,0.0,0.03149999999999999,0.013499999999999996,0.0,0.1785,0.07649999999999998,0.0
0.0,0.0,0.0,0.003375,0.012375,0.00675,0.019125,0.070125,0.03825,0.0,0.0,0.0,0.012375,0.045375000000000006,0.02475,0.070125,0.25712500000000005,0.14025,0.0,0.0,0.0,0.00675,0.02475,0.0135,0.03825,0.14025,0.0765
0.0,0.0,0.0,0.0,0.003374999999999999,0.019124999999999996,0.0,0.019124999999999996,0.10837499999999999,0.0,0.0,0.0,0.0,0.012374999999999997,0.07012499999999999,0.0,0.07012499999999999,0.397375,0.0,0.0,0.0,0.0,0.006749999999999998,0.03824999999999999,0.0,0.03824999999999999,0.21674999999999997
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07350000000000001,0.0315,0.0,0.0315,0.0135,0.0,0.0,0.0,0.0,0.4165000000000001,0.17850000000000002,0.0,0.17850000000000002,0.0765,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015749999999999997,0.057749999999999996,0.03149999999999999,0.006749999999999998,0.024749999999999994,0.013499999999999996,0.0,0.0,0.0,0.08925,0.32725000000000004,0.1785,0.03824999999999999,0.14024999999999999,0.07649999999999998,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015749999999999997,0.08925000000000001,0.0,0.006749999999999998,0.03824999999999999,0.0,0.0,0.0,0.0,0.08925,0.50575,0.0,0.03824999999999999,0.21674999999999997,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015749999999999997,0.006749999999999998,0.0,0.057749999999999996,0.024749999999999994,0.0,0.03149999999999999,0.013499999999999996,0.0,0.08925,0.03824999999999999,0.0,0.32725000000000004,0.14024999999999999,0.0,0.1785,0.07649999999999998,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003375,0.012375,0.00675,0.012375,0.045375000000000006,0.02475,0.00675,0.02475,0.0135,0.019125,0.070125,0.03825,0.070125,0.25712500000000005,0.14025,0.03825,0.14025,0.0765
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003374999999999999,0.019124999999999996,0.0,0.012374999999999997,0.07012499999999999,0.0,0.006749999999999998,0.03824999999999999,0.0,0.019124999999999996,0.10837499999999999,0.0,0.07012499999999999,0.397375,0.0,0.03824999999999999,0.21674999999999997
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015749999999999997,0.006749999999999998,0.0,0.08925,0.03824999999999999,0.0,0.0,0.0,0.0,0.08925,0.03824999999999999,0.0,0.50575,0.21674999999999997,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003374999999999999,0.012374999999999997,0.006749999999999998,0.019124999999999996,0.07012499999999999,0.03824999999999999,0.0,0.0,0.0,0.019124999999999996,0.07012499999999999,0.03824999999999999,0.10837499999999999,0.397375,0.21674999999999997
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003374999999999999,0.019124999999999996,0.0,0.019124999999999996,0.10837499999999999,0.0,0.0,0.0,0.0,0.019124999999999996,0.10837499999999999,0.0,0.10837499999999999,0.614125
