0.06299999999999999,0.06299999999999999,0.06299999999999999,0.06299999999999999,0.06299999999999999,0.06299999999999999
0.013499999999999996,0.013499999999999996,0.013499999999999996,0.013499999999999996,0.013499999999999996,0.013499999999999996
0.0,0.0,0.0,0.0,0.0,0.0
0.11549999999999999,0.11549999999999999,0.11549999999999999,0.11549999999999999,0.11549999999999999,0.11549999999999999
0.02475,0.02475,0.02475,0.02475,0.02475,0.02475
0.0,0.0,0.0,0.0,0.0,0.0
0.0315,0.0315,0.0315,0.0315,0.0315,0.0315
0.006749999999999998,0.006749999999999998,0.006749999999999998,0.006749999999999998,0.006749999999999998,0.006749999999999998
0.0,0.0,0.0,0.0,0.0,0.0
0.11550000000000002,0.11550000000000002,0.11550000000000002,0.11550000000000002,0.11550000000000002,0.11550000000000002
0.024749999999999994,0.024749999999999994,0.024749999999999994,0.024749999999999994,0.024749999999999994,0.024749999999999994
0.0,0.0,0.0,0.0,0.0,0.0
0.21175000000000005,0.21175000000000005,0.21175000000000005,0.21175000000000005,0.21175000000000005,0.21175000000000005
0.045375000000000006,0.045375000000000006,0.045375000000000006,0.045375000000000006,0.045375000000000006,0.045375000000000006
0.0,0.0,0.0,0.0,0.0,0.0
0.057749999999999996,0.057749999999999996,0.057749999999999996,0.057749999999999996,0.057749999999999996,0.057749999999999996
0.012375,0.012375,0.012375,0.012375,0.012375,0.012375
0.0,0.0,0.0,0.0,0.0,0.0
0.0315,0.0315,0.0315,0.0315,0.0315,0.0315
0.006749999999999998,0.006749999999999998,0.006749999999999998,0.006749999999999998,0.006749999999999998,0.006749999999999998
0.0,0.0,0.0,0.0,0.0,0.0
0.057749999999999996,0.057749999999999996,0.057749999999999996,0.057749999999999996,0.057749999999999996,0.057749999999999996
0.012375,0.012375,0.012375,0.012375,0.012375,0.012375
0.0,0.0,0.0,0.0,0.0,0.0
0.015749999999999997,0.015749999999999997,0.015749999999999997,0.015749999999999997,0.015749999999999997,0.015749999999999997
0.003374999999999999,0.003374999999999999,0.003374999999999999,0.003374999999999999,0.003374999999999999,0.003374999999999999
0.0,0.0,0.0,0.0,0.0,0.0
